_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
179,1.13,Number of Personal Bankruptcies (Ontario),m,n,676,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2021,11,NA,NA
180,1.13,Number of Personal Bankruptcies (Ontario),m,n,608,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2021,12,NA,NA
181,1.13,Number of Personal Bankruptcies (Ontario),m,n,463,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2022,1,NA,NA
182,1.13,Number of Personal Bankruptcies (Ontario),m,n,523,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2022,2,NA,NA
183,1.13,Number of Personal Bankruptcies (Ontario),m,n,664,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2022,3,NA,NA
184,1.13,Number of Personal Bankruptcies (Ontario),m,n,602,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2022,4,NA,NA
185,1.13,Number of Personal Bankruptcies (Ontario),m,n,696,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2022,5,NA,NA
186,1.13,Number of Personal Bankruptcies (Ontario),m,n,671,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2022,6,NA,NA
187,1.13,Number of Personal Bankruptcies (Ontario),m,n,530,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2022,7,NA,NA
188,1.13,Number of Personal Bankruptcies (Ontario),m,n,627,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2022,8,NA,NA
189,1.13,Number of Personal Bankruptcies (Ontario),m,n,633,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2022,9,NA,NA
190,1.13,Number of Personal Bankruptcies (Ontario),m,n,556,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2022,10,NA,NA
191,1.13,Number of Personal Bankruptcies (Ontario),m,n,637,0.05,NA,NA,Down,Community Vulnerability,Source: Industry Canada,,2022,11,NA,NA
192,1.12,Number of Business Bankruptcies (Ontario) ,m,n,233,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,1,NA,NA
193,1.12,Number of Business Bankruptcies (Ontario) ,m,n,250,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,2,NA,NA
194,1.12,Number of Business Bankruptcies (Ontario) ,m,n,238,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,3,NA,NA
195,1.12,Number of Business Bankruptcies (Ontario) ,m,n,218,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,4,NA,NA
196,1.12,Number of Business Bankruptcies (Ontario) ,m,n,202,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,5,NA,NA
197,1.12,Number of Business Bankruptcies (Ontario) ,m,n,221,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,6,NA,NA
198,1.12,Number of Business Bankruptcies (Ontario) ,m,n,211,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,7,NA,NA
199,1.12,Number of Business Bankruptcies (Ontario) ,m,n,221,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,8,NA,NA
200,1.12,Number of Business Bankruptcies (Ontario) ,m,n,179,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,9,NA,NA
201,1.12,Number of Business Bankruptcies (Ontario) ,m,n,222,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,10,NA,NA
202,1.12,Number of Business Bankruptcies (Ontario) ,m,n,195,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,11,NA,NA
203,1.12,Number of Business Bankruptcies (Ontario) ,m,n,195,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2007,12,NA,NA
204,1.12,Number of Business Bankruptcies (Ontario) ,m,n,220,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,1,NA,NA
205,1.12,Number of Business Bankruptcies (Ontario) ,m,n,243,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,2,NA,NA
206,1.12,Number of Business Bankruptcies (Ontario) ,m,n,232,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,3,NA,NA
207,1.12,Number of Business Bankruptcies (Ontario) ,m,n,241,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,4,NA,NA
208,1.12,Number of Business Bankruptcies (Ontario) ,m,n,213,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,5,NA,NA
209,1.12,Number of Business Bankruptcies (Ontario) ,m,n,185,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,6,NA,NA
210,1.12,Number of Business Bankruptcies (Ontario) ,m,n,168,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,7,NA,NA
211,1.12,Number of Business Bankruptcies (Ontario) ,m,n,168,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,8,NA,NA
212,1.12,Number of Business Bankruptcies (Ontario) ,m,n,184,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,9,NA,NA
213,1.12,Number of Business Bankruptcies (Ontario) ,m,n,217,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,10,NA,NA
214,1.12,Number of Business Bankruptcies (Ontario) ,m,n,187,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,11,NA,NA
215,1.12,Number of Business Bankruptcies (Ontario) ,m,n,179,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2008,12,NA,NA
216,1.12,Number of Business Bankruptcies (Ontario) ,m,n,166,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,1,NA,NA
217,1.12,Number of Business Bankruptcies (Ontario) ,m,n,168,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,2,NA,NA
218,1.12,Number of Business Bankruptcies (Ontario) ,m,n,215,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,3,NA,NA
219,1.12,Number of Business Bankruptcies (Ontario) ,m,n,239,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,4,NA,NA
220,1.12,Number of Business Bankruptcies (Ontario) ,m,n,171,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,5,NA,NA
221,1.12,Number of Business Bankruptcies (Ontario) ,m,n,198,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,6,NA,NA
222,1.12,Number of Business Bankruptcies (Ontario) ,m,n,182,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,7,NA,NA
223,1.12,Number of Business Bankruptcies (Ontario) ,m,n,152,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,8,NA,NA
224,1.12,Number of Business Bankruptcies (Ontario) ,m,n,235,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,9,NA,NA
225,1.12,Number of Business Bankruptcies (Ontario) ,m,n,187,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,10,NA,NA
226,1.12,Number of Business Bankruptcies (Ontario) ,m,n,147,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,11,NA,NA
227,1.12,Number of Business Bankruptcies (Ontario) ,m,n,148,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2009,12,NA,NA
228,1.12,Number of Business Bankruptcies (Ontario) ,m,n,143,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,1,NA,NA
229,1.12,Number of Business Bankruptcies (Ontario) ,m,n,130,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,2,NA,NA
230,1.12,Number of Business Bankruptcies (Ontario) ,m,n,151,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,3,NA,NA
231,1.12,Number of Business Bankruptcies (Ontario) ,m,n,151,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,4,NA,NA
232,1.12,Number of Business Bankruptcies (Ontario) ,m,n,137,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,5,NA,NA
233,1.12,Number of Business Bankruptcies (Ontario) ,m,n,150,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,6,NA,NA
234,1.12,Number of Business Bankruptcies (Ontario) ,m,n,107,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,7,NA,NA
235,1.12,Number of Business Bankruptcies (Ontario) ,m,n,112,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,8,NA,NA
236,1.12,Number of Business Bankruptcies (Ontario) ,m,n,114,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,9,NA,NA
237,1.12,Number of Business Bankruptcies (Ontario) ,m,n,100,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,10,NA,NA
238,1.12,Number of Business Bankruptcies (Ontario) ,m,n,120,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,11,NA,NA
239,1.12,Number of Business Bankruptcies (Ontario) ,m,n,118,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2010,12,NA,NA
240,1.12,Number of Business Bankruptcies (Ontario) ,m,n,91,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,1,NA,NA
241,1.12,Number of Business Bankruptcies (Ontario) ,m,n,89,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,2,NA,NA
242,1.12,Number of Business Bankruptcies (Ontario) ,m,n,159,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,3,NA,NA
243,1.12,Number of Business Bankruptcies (Ontario) ,m,n,103,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,4,NA,NA
244,1.12,Number of Business Bankruptcies (Ontario) ,m,n,100,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,5,NA,NA
245,1.12,Number of Business Bankruptcies (Ontario) ,m,n,138,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,6,NA,NA
246,1.12,Number of Business Bankruptcies (Ontario) ,m,n,78,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,7,NA,NA
247,1.12,Number of Business Bankruptcies (Ontario) ,m,n,113,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,8,NA,NA
248,1.12,Number of Business Bankruptcies (Ontario) ,m,n,99,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,9,NA,NA
249,1.12,Number of Business Bankruptcies (Ontario) ,m,n,84,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,10,NA,NA
250,1.12,Number of Business Bankruptcies (Ontario) ,m,n,102,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,11,NA,NA
251,1.12,Number of Business Bankruptcies (Ontario) ,m,n,120,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2011,12,NA,NA
252,1.12,Number of Business Bankruptcies (Ontario) ,m,n,91,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,1,NA,NA
253,1.12,Number of Business Bankruptcies (Ontario) ,m,n,90,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,2,NA,NA
254,1.12,Number of Business Bankruptcies (Ontario) ,m,n,119,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,3,NA,NA
255,1.12,Number of Business Bankruptcies (Ontario) ,m,n,85,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,4,NA,NA
256,1.12,Number of Business Bankruptcies (Ontario) ,m,n,78,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,5,NA,NA
257,1.12,Number of Business Bankruptcies (Ontario) ,m,n,84,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,6,NA,NA
258,1.12,Number of Business Bankruptcies (Ontario) ,m,n,77,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,7,NA,NA
259,1.12,Number of Business Bankruptcies (Ontario) ,m,n,84,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,8,NA,NA
260,1.12,Number of Business Bankruptcies (Ontario) ,m,n,79,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,9,NA,NA
261,1.12,Number of Business Bankruptcies (Ontario) ,m,n,85,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,10,NA,NA
262,1.12,Number of Business Bankruptcies (Ontario) ,m,n,95,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,11,NA,NA
263,1.12,Number of Business Bankruptcies (Ontario) ,m,n,75,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2012,12,NA,NA
264,1.12,Number of Business Bankruptcies (Ontario) ,m,n,78,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,1,NA,NA
265,1.12,Number of Business Bankruptcies (Ontario) ,m,n,65,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,2,NA,NA
266,1.12,Number of Business Bankruptcies (Ontario) ,m,n,93,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,3,NA,NA
267,1.12,Number of Business Bankruptcies (Ontario) ,m,n,112,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,4,NA,NA
268,1.12,Number of Business Bankruptcies (Ontario) ,m,n,78,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,5,NA,NA
269,1.12,Number of Business Bankruptcies (Ontario) ,m,n,65,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,6,NA,NA
270,1.12,Number of Business Bankruptcies (Ontario) ,m,n,71,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,7,NA,NA
271,1.12,Number of Business Bankruptcies (Ontario) ,m,n,85,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,8,NA,NA
272,1.12,Number of Business Bankruptcies (Ontario) ,m,n,74,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,9,NA,NA
273,1.12,Number of Business Bankruptcies (Ontario) ,m,n,82,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,10,NA,NA
274,1.12,Number of Business Bankruptcies (Ontario) ,m,n,69,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,11,NA,NA
275,1.12,Number of Business Bankruptcies (Ontario) ,m,n,86,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2013,12,NA,NA
276,1.12,Number of Business Bankruptcies (Ontario) ,m,n,73,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,1,NA,NA
277,1.12,Number of Business Bankruptcies (Ontario) ,m,n,55,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,2,NA,NA
278,1.12,Number of Business Bankruptcies (Ontario) ,m,n,65,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,3,NA,NA
279,1.12,Number of Business Bankruptcies (Ontario) ,m,n,69,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,4,NA,NA
280,1.12,Number of Business Bankruptcies (Ontario) ,m,n,75,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,5,NA,NA
281,1.12,Number of Business Bankruptcies (Ontario) ,m,n,59,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,6,NA,NA
282,1.12,Number of Business Bankruptcies (Ontario) ,m,n,70,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,7,NA,NA
283,1.12,Number of Business Bankruptcies (Ontario) ,m,n,74,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,8,NA,NA
284,1.12,Number of Business Bankruptcies (Ontario) ,m,n,70,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,9,NA,NA
285,1.12,Number of Business Bankruptcies (Ontario) ,m,n,94,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,10,NA,NA
286,1.12,Number of Business Bankruptcies (Ontario) ,m,n,73,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,11,NA,NA
287,1.12,Number of Business Bankruptcies (Ontario) ,m,n,58,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2014,12,NA,NA
288,1.12,Number of Business Bankruptcies (Ontario) ,m,n,64,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,1,NA,NA
289,1.12,Number of Business Bankruptcies (Ontario) ,m,n,87,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,2,NA,NA
290,1.12,Number of Business Bankruptcies (Ontario) ,m,n,88,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,3,NA,NA
291,1.12,Number of Business Bankruptcies (Ontario) ,m,n,88,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,4,NA,NA
292,1.12,Number of Business Bankruptcies (Ontario) ,m,n,73,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,5,NA,NA
293,1.12,Number of Business Bankruptcies (Ontario) ,m,n,67,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,6,NA,NA
294,1.12,Number of Business Bankruptcies (Ontario) ,m,n,80,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,7,NA,NA
295,1.12,Number of Business Bankruptcies (Ontario) ,m,n,58,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,8,NA,NA
296,1.12,Number of Business Bankruptcies (Ontario) ,m,n,77,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,9,NA,NA
297,1.12,Number of Business Bankruptcies (Ontario) ,m,n,58,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,10,NA,NA
298,1.12,Number of Business Bankruptcies (Ontario) ,m,n,75,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,11,NA,NA
299,1.12,Number of Business Bankruptcies (Ontario) ,m,n,69,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2015,12,NA,NA
300,1.12,Number of Business Bankruptcies (Ontario) ,m,n,42,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,1,NA,NA
301,1.12,Number of Business Bankruptcies (Ontario) ,m,n,58,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,2,NA,NA
302,1.12,Number of Business Bankruptcies (Ontario) ,m,n,68,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,3,NA,NA
303,1.12,Number of Business Bankruptcies (Ontario) ,m,n,68,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,4,NA,NA
304,1.12,Number of Business Bankruptcies (Ontario) ,m,n,54,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,5,NA,NA
305,1.12,Number of Business Bankruptcies (Ontario) ,m,n,68,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,6,NA,NA
306,1.12,Number of Business Bankruptcies (Ontario) ,m,n,49,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,7,NA,NA
307,1.12,Number of Business Bankruptcies (Ontario) ,m,n,49,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,8,NA,NA
308,1.12,Number of Business Bankruptcies (Ontario) ,m,n,69,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,9,NA,NA
309,1.12,Number of Business Bankruptcies (Ontario) ,m,n,64,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,10,NA,NA
310,1.12,Number of Business Bankruptcies (Ontario) ,m,n,42,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,11,NA,NA
311,1.12,Number of Business Bankruptcies (Ontario) ,m,n,57,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2016,12,NA,NA
312,1.12,Number of Business Bankruptcies (Ontario) ,m,n,40,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,1,NA,NA
313,1.12,Number of Business Bankruptcies (Ontario) ,m,n,56,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,2,NA,NA
314,1.12,Number of Business Bankruptcies (Ontario) ,m,n,61,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,3,NA,NA
315,1.12,Number of Business Bankruptcies (Ontario) ,m,n,57,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,4,NA,NA
316,1.12,Number of Business Bankruptcies (Ontario) ,m,n,63,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,5,NA,NA
317,1.12,Number of Business Bankruptcies (Ontario) ,m,n,38,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,6,NA,NA
318,1.12,Number of Business Bankruptcies (Ontario) ,m,n,63,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,7,NA,NA
319,1.12,Number of Business Bankruptcies (Ontario) ,m,n,55,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,8,NA,NA
320,1.12,Number of Business Bankruptcies (Ontario) ,m,n,58,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,9,NA,NA
321,1.12,Number of Business Bankruptcies (Ontario) ,m,n,85,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,10,NA,NA
322,1.12,Number of Business Bankruptcies (Ontario) ,m,n,70,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,11,NA,NA
323,1.12,Number of Business Bankruptcies (Ontario) ,m,n,47,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2017,12,NA,NA
324,1.12,Number of Business Bankruptcies (Ontario) ,m,n,53,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,1,NA,NA
325,1.12,Number of Business Bankruptcies (Ontario) ,m,n,54,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,2,NA,NA
326,1.12,Number of Business Bankruptcies (Ontario) ,m,n,73,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,3,NA,NA
327,1.12,Number of Business Bankruptcies (Ontario) ,m,n,61,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,4,NA,NA
328,1.12,Number of Business Bankruptcies (Ontario) ,m,n,64,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,5,NA,NA
329,1.12,Number of Business Bankruptcies (Ontario) ,m,n,52,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,6,NA,NA
330,1.12,Number of Business Bankruptcies (Ontario) ,m,n,54,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,7,NA,NA
331,1.12,Number of Business Bankruptcies (Ontario) ,m,n,46,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,8,NA,NA
332,1.12,Number of Business Bankruptcies (Ontario) ,m,n,54,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,9,NA,NA
333,1.12,Number of Business Bankruptcies (Ontario) ,m,n,65,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,10,NA,NA
334,1.12,Number of Business Bankruptcies (Ontario) ,m,n,64,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,11,NA,NA
335,1.12,Number of Business Bankruptcies (Ontario) ,m,n,48,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2018,12,NA,NA
336,1.12,Number of Business Bankruptcies (Ontario) ,m,n,60,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2019,1,NA,NA
337,1.12,Number of Business Bankruptcies (Ontario) ,m,n,43,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2019,2,NA,NA
338,1.12,Number of Business Bankruptcies (Ontario) ,m,n,73,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2019,3,NA,NA
339,1.12,Number of Business Bankruptcies (Ontario) ,m,n,71,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2019,4,NA,NA
340,1.12,Number of Business Bankruptcies (Ontario) ,m,n,68,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2019,5,NA,NA
341,1.12,Number of Business Bankruptcies (Ontario) ,m,n,45,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2019,6,NA,NA
342,1.12,Number of Business Bankruptcies (Ontario) ,m,n,54,0.05,NA,NA,Down,Economy,Source: Industry Canada,,2019,7,NA,NA
